,URN,Absence,YEAR,Postcode
3542,135481,9.1,2017,L352XG
3543,141033,35.6,2017,L260TY
3545,104498,12.2,2017,L367TA
3664,137675,9.1,2017,L89SJ
3665,138787,6.7,2017,L156XZ
3666,139588,6.3,2017,L10BS
3667,139589,7.9,2017,L10BS
3668,139686,4.2,2017,L188BG
3669,142128,22.3,2017,L131FB
3670,144493,7.8,2017,L67UR
3671,138696,5.5,2017,L137HQ
3672,104688,5.9,2017,L127LE
3673,104692,8.6,2017,L101LB
3674,104693,6.6,2017,L46SH
3675,104696,6.8,2017,L135UQ
3676,104698,6.1,2017,L183HS
3677,104700,8.5,2017,L252RW
3678,104703,3.6,2017,L156UZ
3679,104705,3.3,2017,L76HQ
3680,104706,8.3,2017,L55AF
3681,138183,5.3,2017,L173AA
3682,104712,5.0,2017,L257TN
3683,104713,5.3,2017,L129HJ
3684,104714,5.8,2017,L129HZ
3685,104715,6.6,2017,L119DQ
3686,104717,5.5,2017,L97BF
3687,136409,11.2,2017,L114SG
3689,138463,6.0,2017,L256EG
3690,138850,4.3,2017,L176AB
3691,104721,5.1,2017,L173AL
3692,137916,2.8,2017,L159EE
3693,136735,3.9,2017,L121LF
3694,131065,7.7,2017,L50SQ
3695,135174,3.8,2017,L83TF
3696,136119,8.9,2017,L195NY
3699,104736,6.7,2017,L256EE
3700,104739,21.5,2017,L256JA
3701,104742,37.5,2017,L147NX
3706,130961,42.0,2017,L121LH
3709,134658,9.9,2017,L165EY
3710,133441,8.2,2017,L96AD
3765,104826,4.3,2017,WA118NY
3766,104827,6.3,2017,WA110JG
3767,104829,5.6,2017,WA106PN
3768,104830,4.0,2017,L356NY
3769,104833,8.3,2017,WA119BB
3770,104834,5.6,2017,WA104QH
3771,104835,5.6,2017,WA93HE
3772,136421,5.9,2017,WA120AQ
3773,136141,5.3,2017,WA95AU
3776,134865,6.9,2017,WA91TB
3853,138260,11.2,2017,L206AQ
3854,141338,5.3,2017,L237UL
3855,141693,8.2,2017,L209NU
3857,141694,7.9,2017,L210DB
3858,137533,6.0,2017,L316DE
3859,137436,3.6,2017,L373HW
3860,137514,4.4,2017,L239YB
3861,137612,5.2,2017,L372YN
3862,137297,4.9,2017,PR83DT
3864,104956,5.0,2017,PR86JS
3865,137520,5.3,2017,L317AW
3866,104959,7.1,2017,L302NA
3867,104960,5.2,2017,L313DZ
3868,104961,5.0,2017,L235TF
3869,104962,5.2,2017,L234UL
3870,104964,5.4,2017,PR84EX
3871,104977,6.4,2017,PR98PA
3873,104980,5.8,2017,L232TH
3874,104982,18.5,2017,L234TG
3967,141131,8.6,2017,CH461RB
3968,143554,9.7,2017,CH453LN
3969,137130,5.2,2017,CH426RR
3970,138853,5.4,2017,CH497NG
3971,105097,7.1,2017,CH439EB
3972,137171,3.3,2017,CH633AF
3973,137243,3.4,2017,CH485DP
3974,105101,5.2,2017,CH616XN
3975,138355,6.8,2017,CH486EQ
3976,105103,6.8,2017,CH458PJ
3977,136895,7.2,2017,CH454RJ
3978,137815,5.8,2017,CH443HS
3979,105106,8.1,2017,CH632PS
3980,105107,6.1,2017,CH628EH
3981,139031,5.5,2017,CH637LF
3982,136411,7.1,2017,CH434UY
3983,139144,3.5,2017,CH488GG
3984,137476,3.3,2017,CH633AQ
3985,136780,4.3,2017,CH431UQ
3986,137929,4.3,2017,CH496LJ
3987,135877,4.2,2017,CH431TY
3989,105129,5.2,2017,CH469PA
3990,105130,17.3,2017,CH418BA
3995,105137,11.5,2017,CH485DH
3998,127715,23.0,2017,CH437QT
4096,140959,2.2,2017,BL13QE
4097,141941,6.0,2017,BL35AG
4098,105252,4.6,2017,BL53BZ
4099,105253,5.5,2017,BL79LT
4100,142296,5.1,2017,BL31BT
4101,105257,6.6,2017,BL40DH
4102,142232,4.1,2017,BL18SN
4103,140500,6.4,2017,BL16JS
4104,105261,5.9,2017,BL67RU
4105,105262,5.7,2017,BL66HW
4106,105263,7.2,2017,BL40HU
4107,105264,5.5,2017,BL16PQ
4108,134646,5.1,2017,BL34NG
4109,142340,3.1,2017,BL36TQ
4110,105266,3.8,2017,BL49RU
4111,105267,4.4,2017,BL23BP
4112,135770,6.0,2017,BL33HH
4113,135981,5.5,2017,BL24HU
4114,136135,6.7,2017,BL48HY
4116,105276,8.7,2017,BL14PJ
4117,105277,9.2,2017,BL34TP
4119,142766,22.2,2017,BL66DE
4183,143848,7.6,2017,BL98LP
4184,105354,4.8,2017,BL81RN
4185,134195,6.6,2017,M250PH
4186,105355,6.3,2017,BL99NH
4187,105357,6.5,2017,BL83LY
4188,105358,5.5,2017,M252BW
4189,105360,5.3,2017,M457PH
4190,105361,4.8,2017,BL09QZ
4191,105362,6.9,2017,M251JZ
4192,105363,6.7,2017,BL98LP
4193,105364,7.4,2017,BL97QT
4194,105365,4.9,2017,BL90TS
4195,105366,4.8,2017,M251JH
4196,105367,5.3,2017,BL90TZ
4201,105378,7.4,2017,M458PJ
4335,138097,6.7,2017,M187DT
4336,141107,11.6,2017,M45AW
4337,141196,3.7,2017,M191FS
4338,141392,6.9,2017,M232SX
4340,142762,4.8,2017,M97SS
4341,144494,7.3,2017,M113DS
4342,143260,6.0,2017,M205PG
4343,140703,4.3,2017,M191ER
4344,141264,4.9,2017,M168GW
4345,105560,5.0,2017,M85UF
4346,105564,3.9,2017,M188RL
4347,139148,5.2,2017,M217SL
4348,105574,5.1,2017,M217SW
4349,105576,4.9,2017,M90RP
4350,105577,5.7,2017,M400EW
4351,137801,3.5,2017,M156HP
4352,139456,6.2,2017,M232YS
4353,105581,5.4,2017,M206BX
4354,131880,4.4,2017,M124WB
4355,137309,5.7,2017,M85DY
4357,134224,6.0,2017,M144PX
4358,135296,5.2,2017,M168PR
4359,135874,4.8,2017,M229RH
4360,135875,6.2,2017,M239BP
4361,136105,4.9,2017,M408NT
4362,136174,2.9,2017,M90WQ
4368,105614,35.3,2017,M96GN
4372,105623,25.0,2017,M217JJ
4464,140542,7.0,2017,OL96DE
4465,144508,7.1,2017,OL43NY
4466,137039,4.6,2017,OL83EP
4467,105734,9.5,2017,OL26NT
4468,105735,6.2,2017,M359HA
4469,105736,5.7,2017,OL36BU
4470,141248,4.6,2017,OL90BN
4471,105738,4.3,2017,OL90LS
4472,137133,3.9,2017,OL13SQ
4473,137294,3.8,2017,OL27HS
4474,136432,5.4,2017,OL99QY
4475,136027,8.8,2017,OL84JZ
4476,136115,4.7,2017,OL25BF
4477,133368,21.8,2017,M350DQ
4479,138697,9.5,2017,OL83PH
4543,105834,5.6,2017,OL102NT
4544,105837,5.9,2017,OL126LD
4545,105839,5.9,2017,OL113LU
4546,105840,5.4,2017,OL115EF
4547,143319,4.3,2017,M242GT
4548,105844,5.4,2017,M242GL
4549,105845,5.6,2017,OL164RX
4550,131726,4.6,2017,OL102AA
4557,140055,5.7,2017,OL129RD
4558,140091,5.8,2017,OL163DR
4559,135795,4.5,2017,OL164XA
4560,135313,5.8,2017,M246XN
4561,105861,26.8,2017,OL120PZ
4564,135202,7.5,2017,OL115EW
4641,138418,6.4,2017,M66QT
4642,142010,10.6,2017,M502UW
4643,138698,5.4,2017,M74FF
4644,143059,7.5,2017,M68RD
4645,105975,5.7,2017,M287JB
4646,105976,5.6,2017,M445ZR
4647,105977,5.7,2017,M270BH
4648,105982,5.5,2017,M309BP
4649,136987,5.2,2017,M276JU
4650,133351,6.8,2017,M280SY
4651,105986,3.3,2017,M307JJ
4652,131512,5.1,2017,M68AA
4653,105989,5.4,2017,M279QP
4654,135071,6.2,2017,M307PQ
4655,135661,4.8,2017,M503UQ
4656,138130,7.0,2017,M309DY
4658,106011,29.1,2017,M300RW
4744,106133,5.4,2017,SK43HP
4745,137885,6.6,2017,SK57HD
4746,106135,5.6,2017,SK26BW
4747,106136,7.2,2017,SK63BX
4748,137923,5.7,2017,SK75JX
4749,106138,6.0,2017,SK66LB
4750,106139,5.6,2017,SK72JT
4751,137843,4.6,2017,SK87JY
4752,142509,6.1,2017,SK84QX
4753,106142,4.8,2017,SK86PZ
4754,106143,6.2,2017,SK63BU
4755,106144,6.5,2017,SK42QP
4756,135262,6.7,2017,SK30UP
4757,134064,13.4,2017,SK81JE
4761,106172,9.2,2017,SK25DS
4764,131889,34.8,2017,SK67HZ
4841,134283,4.6,2017,SK145NJ
4842,139294,7.5,2017,SK153RR
4843,106266,3.8,2017,OL59DP
4844,106267,6.0,2017,SK148LW
4845,106268,6.4,2017,SK144SP
4846,106269,5.4,2017,SK165BL
4847,135122,5.6,2017,M343NG
4848,106270,3.9,2017,OL68BH
4849,106271,4.0,2017,M346AF
4850,139735,6.1,2017,SK165AP
4851,136273,4.4,2017,M345NB
4852,137020,4.7,2017,SK151LX
4853,136593,3.8,2017,M436AB
4854,135508,6.6,2017,OL68RF
4855,135864,6.5,2017,M436QD
4858,106279,8.1,2017,SK165BJ
4859,106280,7.8,2017,OL68RF
4928,138124,5.8,2017,M314BU
4929,136965,4.2,2017,M415DR
4930,106365,5.1,2017,M329PL
4931,136378,5.1,2017,M416AP
4932,138614,5.6,2017,WA158QW
4933,106368,4.3,2017,M328JB
4934,106370,5.1,2017,M320XA
4935,136498,2.9,2017,M333NH
4936,106372,5.4,2017,M419PD
4937,136377,4.2,2017,WA157RH
4938,138123,4.3,2017,M335BP
4939,106375,5.8,2017,M333JR
4940,106376,3.9,2017,WA158HT
4941,136458,3.6,2017,WA142RS
4942,136297,3.0,2017,M415UG
4943,137289,2.9,2017,WA142NL
4944,138134,3.9,2017,WA150HE
4945,138464,3.0,2017,WA144AH
4946,143104,6.3,2017,WA144AJ
4952,142288,6.5,2017,M335JX
4953,131885,23.6,2017,M417FZ
4954,106167,11.6,2017,M160EX
5059,137783,5.0,2017,WA31DU
5060,138233,7.9,2017,M460AY
5061,138229,14.6,2017,WN11RP
5062,141746,4.6,2017,WN13HD
5063,144519,6.9,2017,WN50DQ
5064,106521,5.1,2017,WN49TP
5065,106523,6.3,2017,WN72LU
5067,106525,4.6,2017,WA33EL
5068,137448,4.5,2017,M298JN
5069,106528,6.1,2017,WN24LG
5070,106529,5.1,2017,WN68AB
5071,106531,5.0,2017,WN60NX
5072,138110,4.8,2017,WN35NY
5073,138699,5.5,2017,WN49PQ
5074,106534,5.5,2017,WN11HQ
5075,106535,5.0,2017,WN67RN
5076,106537,3.8,2017,WN58NU
5077,106538,6.0,2017,M297EE
5078,106540,4.6,2017,WN49PF
5083,131530,6.7,2017,WN24XA
5084,135199,19.9,2017,WN23TL
5163,135896,5.0,2017,S712LF
5164,139210,7.3,2017,S713EW
5165,139211,7.8,2017,S728RE
5166,140979,5.4,2017,S749HX
5167,143907,9.1,2017,S738FE
5168,106651,5.6,2017,S755EF
5169,106653,4.5,2017,S367BX
5170,106656,6.7,2017,S639EW
5171,136403,6.8,2017,S738FE
5172,136404,5.4,2017,S706PD
5173,131749,6.7,2017,S703DL
5175,141563,12.8,2017,S712AY
5278,137066,8.0,2017,DN76JH
5279,140177,12.4,2017,DN48ND
5280,140964,6.9,2017,DN45NG
5281,141354,11.3,2017,S649SD
5282,143938,9.3,2017,DN25QD
5283,144364,6.7,2017,DN121HH
5284,138314,6.0,2017,DN32DA
5285,137472,8.2,2017,DN59DD
5286,139301,4.8,2017,DN121HH
5287,137603,5.7,2017,DN57UB
5288,138116,5.1,2017,DN69AS
5289,137899,4.2,2017,DN32JY
5290,137842,6.8,2017,DN12HY
5291,140865,6.2,2017,DN33QF
5292,136675,5.4,2017,DN110BZ
5293,136672,4.6,2017,DN93HG
5294,135007,7.3,2017,DN85BY
5295,135942,7.1,2017,DN123JY
5296,135963,8.5,2017,DN67SF
5297,144346,7.1,2017,DN123LR
5298,106818,4.9,2017,DN26AY
5300,135545,7.5,2017,DN123LR
5302,135547,5.2,2017,DN57UB
5399,106947,9.9,2017,S652SN
5400,140553,5.0,2017,S627GA
5401,140459,6.6,2017,S602UH
5402,143141,6.7,2017,S648JW
5403,141853,6.7,2017,S612BD
5404,139992,6.0,2017,S614AU
5405,106954,6.0,2017,S637NW
5406,140646,4.3,2017,S661JL
5407,140254,8.5,2017,S654BJ
5408,136718,5.4,2017,S264SF
5409,141730,6.8,2017,S252NZ
5410,136301,4.9,2017,S605EJ
5411,136331,4.7,2017,S265QQ
5412,106962,5.9,2017,S637PQ
5413,138329,5.8,2017,S653BE
5414,136042,6.6,2017,S668AB
5415,106966,13.1,2017,S603LX
5416,142768,6.6,2017,S612RA
5418,106969,7.9,2017,S648QG
5419,106970,6.0,2017,S669NT
5548,138414,7.7,2017,S58NH
5549,139334,6.2,2017,S50SD
5550,139695,7.0,2017,S14QF
5552,140415,8.6,2017,S138SS
5553,140547,6.2,2017,S65HG
5554,140821,5.1,2017,S89JP
5555,142605,7.1,2017,S93TU
5557,139167,4.3,2017,S119QH
5558,138841,4.7,2017,S173QU
5559,138069,4.1,2017,S105RG
5560,107135,6.2,2017,S201HQ
5561,137400,7.1,2017,S358NN
5562,107139,4.9,2017,S117LH
5563,107140,6.8,2017,S102PW
5564,140809,4.9,2017,S359WD
5565,107143,6.6,2017,S361FD
5566,139101,4.8,2017,S350AE
5567,107146,7.0,2017,S123BP
5568,141495,6.2,2017,S139HJ
5569,138545,5.9,2017,S88BR
5570,138925,8.0,2017,S48GB
5578,138361,4.2,2017,S103BT
5579,138337,5.4,2017,S22RJ
5580,131895,5.9,2017,S21SN
5581,131896,6.5,2017,S122SF
5582,135934,8.8,2017,S58UL
5583,107169,8.2,2017,S117TB
5589,126705,16.7,2017,S22RU
5590,126712,22.8,2017,S57WE
5742,137277,4.5,2017,BD72AN
5743,137576,7.8,2017,BD161TZ
5744,138251,3.8,2017,BD50BE
5745,139474,8.4,2017,BD87DX
5746,139995,5.8,2017,BD87ND
5748,140569,6.3,2017,BD94BQ
5749,141002,2.8,2017,BD50JD
5750,142031,6.0,2017,BD96ND
5751,142681,6.4,2017,BD38HE
5752,142761,11.3,2017,BD46NR
5753,142825,7.4,2017,BD63PX
5754,143112,5.2,2017,BD227DU
5755,143113,7.5,2017,BD132AS
5756,143114,8.1,2017,BD133BH
5757,138087,5.7,2017,BD96NA
5758,139975,4.9,2017,BD161EE
5759,107395,5.4,2017,BD175RH
5760,107413,5.0,2017,BD30DU
5761,139982,7.7,2017,BD59ET
5762,132217,4.7,2017,BD135AD
5763,136905,5.9,2017,LS298TR
5764,107428,6.1,2017,BD206LH
5765,136962,5.1,2017,BD30LT
5766,142590,6.4,2017,BD109AQ
5776,107439,5.4,2017,BD162RS
5777,107440,6.7,2017,BD21JP
5778,140204,4.9,2017,BD96RB
5779,130909,3.9,2017,BD57RR
5780,135367,7.1,2017,BD47QJ
5781,135865,5.6,2017,BD128AL
5782,135866,4.9,2017,BD80DH
5783,136198,4.6,2017,BD206EB
5784,138099,9.7,2017,BD47RH
5790,139977,12.1,2017,BD161EE
5867,107561,7.1,2017,HX39LG
5869,107562,4.6,2017,HX75QN
5870,107563,8.4,2017,HX62NW
5871,107564,4.9,2017,OL147DG
5872,140326,5.1,2017,HX20BA
5882,136788,4.1,2017,HX29SU
5883,139182,4.6,2017,HX30HG
5884,137444,4.5,2017,HD63XB
5885,137036,6.1,2017,HX38TL
5886,137521,4.4,2017,HX50QG
5887,136604,4.6,2017,HD62NY
5888,141307,4.6,2017,HX61DF
5889,136094,4.5,2017,HX29TZ
5890,107589,12.5,2017,HD63JW
6036,138706,4.3,2017,HD46SG
6037,139076,5.4,2017,WF127DW
6038,107755,4.7,2017,HD34HA
6039,140660,5.0,2017,HD75SP
6040,142406,6.6,2017,WF170BJ
6041,107756,7.6,2017,HD59PG
6042,137869,5.0,2017,HD34GN
6043,107758,6.4,2017,HD58PQ
6044,137500,4.9,2017,HD45JA
6045,107761,6.2,2017,HD46JN
6046,107763,4.3,2017,HD96QJ
6047,136674,4.0,2017,WF149EZ
6049,138111,4.0,2017,BD194BE
6050,107769,4.1,2017,HD97SE
6051,137424,5.5,2017,WF170LD
6052,137352,3.7,2017,HD88NL
6054,107775,6.8,2017,WF132JE
6055,138959,6.1,2017,WF120HE
6056,107778,6.4,2017,WF157LX
6057,107780,5.6,2017,BD193AQ
6058,107782,5.4,2017,HD22JT
6059,141470,6.4,2017,WF134LL
6060,136502,6.0,2017,HD21DJ
6061,137399,6.4,2017,WF149PH
6062,136283,3.5,2017,WF160AH
6063,137487,4.7,2017,WF170AD
6064,107797,8.3,2017,HD58JE
6065,107799,7.1,2017,WF129EE
6066,107801,8.1,2017,HD58TG
6068,143227,9.7,2017,HD89JU
6290,136826,6.7,2017,LS146TY
6291,108055,5.2,2017,LS165AG
6292,137577,5.1,2017,LS125EU
6293,108057,5.2,2017,LS177AG
6294,139054,8.1,2017,LS123DS
6295,108058,6.3,2017,LS176SF
6296,108059,5.4,2017,LS175DJ
6297,108064,6.3,2017,LS150PT
6298,142585,5.2,2017,LS115TT
6299,139282,7.3,2017,LS158TA
6300,139646,6.1,2017,LS62LG
6301,108075,5.7,2017,LS167RX
6302,108076,3.7,2017,LS81ND
6303,137065,7.5,2017,LS97HD
6304,139773,6.9,2017,LS177TN
6305,140565,5.0,2017,LS101HW
6307,142056,6.6,2017,LS270LZ
6308,142604,9.3,2017,LS101LA
6309,144809,11.5,2017,LS146NU
6310,136392,4.8,2017,LS270PD
6311,108079,6.1,2017,LS287ND
6312,138336,4.7,2017,WF33PS
6313,108081,8.9,2017,LS268EX
6314,137383,4.0,2017,WF31JQ
6315,108083,5.3,2017,LS196LX
6316,138304,6.4,2017,LS289HU
6317,108085,5.3,2017,LS208DT
6318,108087,5.8,2017,LS285SG
6319,108088,5.2,2017,LS226JS
6320,136343,4.3,2017,LS251LJ
6321,143238,5.7,2017,WF102HR
6322,108091,5.9,2017,LS236RW
6323,137775,3.8,2017,LS185RF
6324,137704,5.6,2017,LS212BB
6325,139351,4.4,2017,LS296AE
6326,108095,4.6,2017,LS64QE
6327,108096,6.2,2017,LS90TT
6328,108097,5.9,2017,LS98LA
6330,137083,4.5,2017,LS165EA
6331,131898,10.2,2017,LS146NU
6332,135935,6.5,2017,LS131DQ
6333,135969,9.6,2017,LS102JU
6334,138380,4.4,2017,LS166QB
6335,142630,20.8,2017,LS103JA
6336,108119,12.1,2017,LS82PW
6337,108120,4.6,2017,LS236DF
6339,108133,6.1,2017,LS236DX
6340,134885,10.0,2017,LS64QD
6341,134884,9.2,2017,LS286HL
6456,138593,5.0,2017,WF75AJ
6457,139335,8.0,2017,WF94AB
6458,108271,4.9,2017,WF27EL
6459,136394,6.1,2017,WF14SF
6460,136633,4.7,2017,WF104JQ
6461,139500,5.4,2017,WF84JF
6462,136462,5.4,2017,WF50DG
6463,136613,7.5,2017,WF103JU
6464,139501,6.2,2017,WF83NW
6465,138707,5.4,2017,WF45HE
6466,137001,5.5,2017,WF41NF
6467,137011,6.8,2017,WF92UJ
6468,138006,6.9,2017,WF110BZ
6469,137655,7.3,2017,WF61HZ
6470,137764,5.9,2017,WF28QF
6471,138951,5.4,2017,WF76BD
6472,138950,5.9,2017,WF26EQ
6473,135961,4.3,2017,WF12PF
6474,108311,8.7,2017,WF59BS
6477,131526,27.5,2017,WF82DD
6545,140035,10.5,2017,NE109UZ
6546,141185,5.0,2017,NE403AH
6547,137942,5.5,2017,DH32LP
6548,137360,4.9,2017,NE165AR
6549,108407,6.6,2017,NE100PT
6550,108410,5.4,2017,NE119NX
6551,137898,5.2,2017,NE96LE
6552,137852,4.8,2017,NE96RZ
6553,137851,4.2,2017,NE214BQ
6554,108420,4.6,2017,NE110AN
6555,138652,8.3,2017,NE96QD
6556,108426,13.5,2017,NE109RZ
6558,130942,7.8,2017,NE108LT
6633,140965,4.6,2017,NE52SZ
6634,140976,7.4,2017,NE13BT
6638,136352,5.2,2017,NE32JH
6639,108524,8.0,2017,NE159TP
6640,108525,6.8,2017,NE64AW
6641,108526,6.5,2017,NE64NU
6642,138120,5.9,2017,NE33RU
6643,108531,5.6,2017,NE77DP
6644,140081,5.7,2017,NE77PE
6645,137900,4.6,2017,NE157PX
6646,137708,4.8,2017,NE49YH
6647,135423,5.1,2017,NE156AF
6649,141865,18.4,2017,NE48XJ
6651,131987,7.1,2017,NE64ED
6653,133779,27.9,2017,NE158HW
6709,139658,3.9,2017,NE304RF
6710,108627,5.0,2017,NE303RZ
6711,108628,7.4,2017,NE297BU
6715,108638,4.5,2017,NE259AS
6716,108639,5.5,2017,NE126SA
6717,108640,6.0,2017,NE287LQ
6718,108641,6.1,2017,NE287TN
6719,108642,5.2,2017,NE259EQ
6720,108644,5.5,2017,NE299PU
6721,108645,6.2,2017,NE128ER
6722,108647,8.1,2017,NE136EJ
6723,137734,5.2,2017,NE298LF
6725,108652,8.9,2017,NE259DL
6726,108653,6.5,2017,NE302QR
6728,108657,8.6,2017,NE128YY
6729,133432,9.7,2017,NE280HG
6776,108726,5.1,2017,NE346DL
6777,108727,5.1,2017,NE334UG
6778,108730,6.5,2017,NE359DZ
6779,108731,6.1,2017,NE312QU
6780,133725,6.7,2017,NE325PR
6781,139878,6.0,2017,NE312ET
6782,142601,5.0,2017,NE340QA
6783,136386,4.4,2017,SR67EF
6784,131756,8.7,2017,NE348BT
6785,108738,7.8,2017,NE347TD
6786,108741,7.5,2017,NE325UP
6787,134813,10.9,2017,NE340QA
6788,136252,10.7,2017,NE311QY
6870,141986,4.8,2017,SR34EN
6871,139852,6.3,2017,SR33EL
6872,140461,5.7,2017,SR68LG
6873,108860,5.0,2017,SR27NA
6874,138103,5.0,2017,SR27TF
6875,108862,5.7,2017,DH59JZ
6876,138923,4.8,2017,NE380LN
6877,108865,6.2,2017,NE372AA
6878,139839,5.2,2017,NE388AL
6879,137262,6.2,2017,DH45BH
6880,139184,5.7,2017,SR20SX
6881,139538,5.1,2017,SR27HJ
6882,108870,5.5,2017,NE388AF
6883,138054,5.5,2017,SR27JN
6884,142331,22.1,2017,SR53NF
6885,138567,4.7,2017,SR48PG
6886,135622,7.5,2017,SR49BA
6887,135818,6.7,2017,SR53DX
6888,135878,7.3,2017,SR55LN
6890,138530,9.7,2017,SR27QN
6956,138394,10.4,2017,BA22QL
6957,138985,8.6,2017,BS312DY
6958,140944,15.7,2017,BA25RF
6959,142125,6.3,2017,BA33NQ
6960,142127,7.9,2017,BS311SP
6961,136966,4.7,2017,BA23LA
6962,136335,4.5,2017,BA34AD
6963,109306,6.0,2017,BS408QB
6964,138522,5.8,2017,BA27AD
6965,136311,5.5,2017,BA32JD
6966,137548,5.9,2017,BA33NQ
6967,137523,4.8,2017,BS311PH
6968,109328,8.1,2017,BA16ND
6969,109329,5.7,2017,BA28PA
6970,136520,5.3,2017,BA24RE
6971,136483,5.3,2017,BA19AB
6973,137493,6.9,2017,BA33AL
6974,140079,9.5,2017,BA25RF
7080,136822,5.5,2017,BS106NJ
7081,138448,7.5,2017,BS70XZ
7082,139049,8.6,2017,BS130RL
7084,141652,6.3,2017,BS45EY
7085,144509,6.7,2017,BS59JH
7086,109278,7.8,2017,BS32JL
7087,138217,7.0,2017,BS107QH
7088,138204,7.1,2017,BS137DQ
7089,137440,5.2,2017,BS66DT
7090,141705,5.9,2017,BS79NL
7091,137627,4.3,2017,BS110SU
7092,109327,4.3,2017,BS16RT
7093,138855,5.7,2017,BS67EH
7094,109331,7.4,2017,BS149LS
7095,135300,5.1,2017,BS151NU
7096,135575,5.1,2017,BS15TS
7097,135581,5.3,2017,BS65RD
7098,135597,8.0,2017,BS139AJ
7099,135663,6.2,2017,BS149BU
7100,135671,6.9,2017,BS110EB
7101,135959,5.7,2017,BS162HD
7103,132239,28.0,2017,BS110QA
7104,109386,7.0,2017,BS110UT
7173,141040,7.2,2017,BS248EE
7174,143137,6.4,2017,BS228XX
7175,136722,5.3,2017,BS483BX
7176,136856,4.3,2017,BS207QR
7177,137884,5.3,2017,BS216AH
7178,138466,7.4,2017,BS482HN
7179,137000,5.1,2017,BS255QN
7181,137840,6.3,2017,BS234NP
7182,137300,4.5,2017,BS226BP
7183,142853,6.0,2017,BS200HU
7184,136708,5.2,2017,BS233QP
7185,109406,6.3,2017,BS234UT
7186,109407,8.7,2017,BS482NN
7280,139067,6.9,2017,BS348SF
7281,139669,4.8,2017,BS348SF
7282,141042,6.4,2017,BS153LA
7283,137106,6.6,2017,BS154JT
7284,141341,6.5,2017,BS353LA
7285,141665,7.0,2017,BS308TS
7286,142008,6.8,2017,BS169LH
7287,142079,5.9,2017,BS308XQ
7288,137753,4.1,2017,BS329BS
7289,140288,6.7,2017,BS324AJ
7290,139348,6.5,2017,BS351HT
7291,109319,5.0,2017,BS377LB
7292,139345,4.7,2017,BS166XA
7293,109324,5.8,2017,BS376EW
7294,135295,5.6,2017,BS158BD
7295,135943,4.7,2017,BS374DX
7296,135944,5.1,2017,BS361JL
7297,131808,6.4,2017,BS378SZ
7300,135827,18.4,2017,BS154EA
7331,133293,7.4,2017,TS249PB
7332,139405,6.0,2017,TS248NQ
7333,141686,7.2,2017,TS253PS
7334,111748,5.6,2017,TS260LQ
7335,140867,5.1,2017,TS254HA
7336,139976,5.9,2017,TS254EZ
7379,139823,6.8,2017,TS57JY
7380,138711,9.4,2017,TS30RH
7381,111751,5.0,2017,TS58PB
7382,142382,8.1,2017,TS43JW
7383,133768,9.4,2017,TS38RE
7384,134223,6.2,2017,TS80GA
7385,130908,5.1,2017,TS54AG
7387,143519,27.6,2017,TS43JS
7388,111773,6.7,2017,TS43JS
7434,141013,9.1,2017,TS69AG
7435,141399,3.6,2017,TS116AR
7436,111724,5.5,2017,TS146RD
7437,111726,6.6,2017,TS121HJ
7438,144027,6.6,2017,TS102HN
7439,138845,6.5,2017,TS70LA
7442,140751,5.8,2017,TS66SP
7443,142273,5.4,2017,TS101PJ
7444,136139,6.7,2017,TS122SJ
7447,128190,34.4,2017,TS67NP
7508,139606,4.5,2017,TS175BL
7510,139673,5.4,2017,TS184LE
7511,140949,6.4,2017,TS170FA
7512,141369,5.7,2017,TS197AJ
7513,141370,7.0,2017,TS190QH
7514,143146,10.0,2017,TS198TF
7515,143063,4.8,2017,TS160LA
7516,144495,8.0,2017,TS179DB
7517,139318,4.9,2017,TS159ET
7518,111731,5.1,2017,TS225EG
7519,142281,6.8,2017,TS179DE
7521,141385,21.3,2017,TS179RA
7522,136146,8.4,2017,TS202AY
7524,139974,9.4,2017,TS198BU
7596,139629,6.2,2017,HU74PW
7597,138246,8.1,2017,HU69BP
7598,139118,5.9,2017,HU74WR
7599,139395,5.7,2017,HU33QT
7600,142391,6.4,2017,HU94EE
7601,142150,5.8,2017,HU80JD
7602,118070,5.9,2017,HU67RU
7604,138082,6.1,2017,HU13BP
7605,118117,4.1,2017,HU67TN
7606,135598,5.7,2017,HU95YB
7607,135945,7.5,2017,HU47JB
7608,118138,6.4,2017,HU74EL
7610,118140,16.4,2017,HU94HD
7732,143854,6.2,2017,YO255HR
7733,137316,6.7,2017,DN146AN
7734,118072,4.5,2017,HU179EX
7735,118073,5.8,2017,HU177EJ
7736,137306,5.1,2017,HU130JQ
7737,118075,5.8,2017,HU192EQ
7738,118076,5.3,2017,YO433JF
7739,136667,5.1,2017,HU143HS
7740,118078,5.4,2017,YO255HR
7741,136921,5.1,2017,HU165PX
7742,118080,6.5,2017,HU128UZ
7743,118081,4.7,2017,YO422LL
7744,118082,4.7,2017,HU181DW
7745,118083,5.5,2017,HU106HB
7746,118084,4.6,2017,DN147AL
7747,118085,5.0,2017,YO166UR
7748,140866,5.0,2017,DN149LB
7749,118111,6.6,2017,YO164QU
7750,136995,4.1,2017,HU178NF
7758,118148,5.6,2017,DN145JS
7806,139649,9.9,2017,DN359NF
7807,137196,7.7,2017,DN345AH
7808,137464,5.8,2017,DN379EH
7809,136268,4.5,2017,DN364RZ
7810,136277,4.2,2017,DN417QD
